Price,Shaft_Diameter,Rated_torque,Max_Torque_Rating,Thermal_Rating,Actual_Ratio,Max_Input_Power,Actual_Speed_Rpm
124290.0,81.2,19995.89,28366.81,68.09,6710.75,243.93,660.46
124330.0,81.23,20003.79,28378.02,68.12,6713.41,244.03,660.72
124380.0,81.25,20011.7,28389.22,68.15,6716.07,244.13,660.98
124430.0,81.28,20019.61,28400.43,68.17,6718.73,244.22,661.24
124470.0,81.3,20027.52,28411.64,68.2,6721.39,244.32,661.5
124520.0,81.33,20035.43,28422.85,68.23,6724.05,244.42,661.77
124570.0,81.35,20043.33,28434.05,68.25,6726.71,244.51,662.03
124610.0,81.37,20051.24,28445.26,68.28,6729.37,244.61,662.29
124660.0,81.4,20059.15,28456.47,68.31,6732.03,244.71,662.55
124710.0,81.42,20067.06,28467.68,68.33,6734.69,244.8,662.81
124750.0,81.45,20074.97,28478.89,68.36,6737.35,244.9,663.07
124800.0,81.47,20082.87,28490.09,68.39,6740.01,245.0,663.34
124850.0,81.5,20090.78,28501.3,68.41,6742.67,245.1,663.6
124900.0,81.52,20098.69,28512.51,68.44,6745.34,245.19,663.86
124940.0,81.55,20106.6,28523.72,68.47,6748.0,245.29,664.12
124990.0,81.57,20114.51,28534.92,68.49,6750.66,245.39,664.38
125040.0,81.6,20122.41,28546.13,68.52,6753.32,245.48,664.65
125080.0,81.62,20130.32,28557.34,68.55,6755.98,245.58,664.91
125130.0,81.65,20138.23,28568.55,68.57,6758.64,245.68,665.17
125180.0,81.67,20146.14,28579.75,68.6,6761.3,245.77,665.43
125220.0,81.7,20154.05,28590.96,68.63,6763.96,245.87,665.69
125270.0,81.72,20161.95,28602.17,68.65,6766.62,245.97,665.96
125320.0,81.75,20169.86,28613.38,68.68,6769.28,246.06,666.22
125360.0,81.77,20177.77,28624.58,68.71,6771.94,246.16,666.48
125410.0,81.8,20185.68,28635.79,68.73,6774.6,246.26,666.74
125460.0,81.82,20193.59,28647.0,68.76,6777.26,246.35,667.0
125510.0,81.85,20201.49,28658.21,68.79,6779.92,246.45,667.27
125550.0,81.87,20209.4,28669.42,68.81,6782.59,246.55,667.53
125600.0,81.9,20217.31,28680.62,68.84,6785.25,246.64,667.79
125650.0,81.92,20225.22,28691.83,68.87,6787.91,246.74,668.05
125690.0,81.95,20233.13,28703.04,68.89,6790.57,246.84,668.31
125740.0,81.97,20241.04,28714.25,68.92,6793.23,246.93,668.58
125790.0,82.0,20248.94,28725.45,68.95,6795.89,247.03,668.84
125830.0,82.02,20256.85,28736.66,68.97,6798.55,247.13,669.1
125880.0,82.04,20264.76,28747.87,69.0,6801.21,247.22,669.36
125930.0,82.07,20272.67,28759.08,69.03,6803.87,247.32,669.62
125980.0,82.09,20280.58,28770.28,69.05,6806.53,247.42,669.88
126020.0,82.12,20288.48,28781.49,69.08,6809.19,247.51,670.15
126070.0,82.14,20296.39,28792.7,69.11,6811.85,247.61,670.41
126120.0,82.17,20304.3,28803.91,69.13,6814.51,247.71,670.67
126160.0,82.19,20312.21,28815.11,69.16,6817.17,247.8,670.93
126210.0,82.22,20320.12,28826.32,69.19,6819.83,247.9,671.19
126260.0,82.24,20328.02,28837.53,69.21,6822.5,248.0,671.46
126300.0,82.27,20335.93,28848.74,69.24,6825.16,248.09,671.72
126350.0,82.29,20343.84,28859.95,69.27,6827.82,248.19,671.98
126400.0,82.32,20351.75,28871.15,69.29,6830.48,248.29,672.24
126440.0,82.34,20359.66,28882.36,69.32,6833.14,248.38,672.5
126490.0,82.37,20367.56,28893.57,69.35,6835.8,248.48,672.77
126540.0,82.39,20375.47,28904.78,69.37,6838.46,248.58,673.03
126590.0,82.42,20383.38,28915.98,69.4,6841.12,248.68,673.29
126630.0,82.44,20391.29,28927.19,69.43,6843.78,248.77,673.55
126680.0,82.47,20399.2,28938.4,69.46,6846.44,248.87,673.81
126730.0,82.49,20407.1,28949.61,69.48,6849.1,248.97,674.08
126770.0,82.52,20415.01,28960.81,69.51,6851.76,249.06,674.34
126820.0,82.54,20422.92,28972.02,69.54,6854.42,249.16,674.6
126870.0,82.57,20430.83,28983.23,69.56,6857.08,249.26,674.86
126910.0,82.59,20438.74,28994.44,69.59,6859.74,249.35,675.12
126960.0,82.62,20446.64,29005.64,69.62,6862.41,249.45,675.39
127010.0,82.64,20454.55,29016.85,69.64,6865.07,249.55,675.65
127060.0,82.66,20462.46,29028.06,69.67,6867.73,249.64,675.91
127100.0,82.69,20470.37,29039.27,69.7,6870.39,249.74,676.17
127150.0,82.71,20478.28,29050.48,69.72,6873.05,249.84,676.43
127200.0,82.74,20486.19,29061.68,69.75,6875.71,249.93,676.7
127240.0,82.76,20494.09,29072.89,69.78,6878.37,250.03,676.96
127290.0,82.79,20502.0,29084.1,69.8,6881.03,250.13,677.22
127340.0,82.81,20509.91,29095.31,69.83,6883.69,250.22,677.48
127380.0,82.84,20517.82,29106.51,69.86,6886.35,250.32,677.74
127430.0,82.86,20525.73,29117.72,69.88,6889.01,250.42,678.0
127480.0,82.89,20533.63,29128.93,69.91,6891.67,250.51,678.27
127520.0,82.91,20541.54,29140.14,69.94,6894.33,250.61,678.53
127570.0,82.94,20549.45,29151.34,69.96,6896.99,250.71,678.79
127620.0,82.96,20557.36,29162.55,69.99,6899.65,250.8,679.05
127670.0,82.99,20565.27,29173.76,70.02,6902.32,250.9,679.31
127710.0,83.01,20573.17,29184.97,70.04,6904.98,251.0,679.58
127760.0,83.04,20581.08,29196.17,70.07,6907.64,251.09,679.84
127810.0,83.06,20588.99,29207.38,70.1,6910.3,251.19,680.1
127850.0,83.09,20596.9,29218.59,70.12,6912.96,251.29,680.36
127900.0,83.11,20604.81,29229.8,70.15,6915.62,251.38,680.62
127950.0,83.14,20612.71,29241.01,70.18,6918.28,251.48,680.89
127990.0,83.16,20620.62,29252.21,70.2,6920.94,251.58,681.15
128040.0,83.19,20628.53,29263.42,70.23,6923.6,251.67,681.41
128090.0,83.21,20636.44,29274.63,70.26,6926.26,251.77,681.67
128130.0,83.24,20644.35,29285.84,70.28,6928.92,251.87,681.93
128180.0,83.26,20652.25,29297.04,70.31,6931.58,251.96,682.2
128230.0,83.29,20660.16,29308.25,70.34,6934.24,252.06,682.46
128280.0,83.31,20668.07,29319.46,70.36,6936.9,252.16,682.72
128320.0,83.33,20675.98,29330.67,70.39,6939.57,252.26,682.98
128370.0,83.36,20683.89,29341.87,70.42,6942.23,252.35,683.24
128420.0,83.38,20691.79,29353.08,70.44,6944.89,252.45,683.51
128460.0,83.41,20699.7,29364.29,70.47,6947.55,252.55,683.77
128510.0,83.43,20707.61,29375.5,70.5,6950.21,252.64,684.03
128560.0,83.46,20715.52,29386.7,70.52,6952.87,252.74,684.29
128600.0,83.48,20723.43,29397.91,70.55,6955.53,252.84,684.55
128650.0,83.51,20731.34,29409.12,70.58,6958.19,252.93,684.82
128700.0,83.53,20739.24,29420.33,70.6,6960.85,253.03,685.08
128750.0,83.56,20747.15,29431.54,70.63,6963.51,253.13,685.34
128790.0,83.58,20755.06,29442.74,70.66,6966.17,253.22,685.6
128840.0,83.61,20762.97,29453.95,70.68,6968.83,253.32,685.86
128890.0,83.63,20770.88,29465.16,70.71,6971.49,253.42,686.12
128930.0,83.66,20778.78,29476.37,70.74,6974.15,253.51,686.39
128980.0,83.68,20786.69,29487.57,70.76,6976.81,253.61,686.65
129030.0,83.71,20794.6,29498.78,70.79,6979.48,253.71,686.91
129070.0,83.73,20802.51,29509.99,70.82,6982.14,253.8,687.17
129120.0,83.76,20810.42,29521.2,70.84,6984.8,253.9,687.43
129170.0,83.78,20818.32,29532.4,70.87,6987.46,254.0,687.7
129210.0,83.81,20826.23,29543.61,70.9,6990.12,254.09,687.96
129260.0,83.83,20834.14,29554.82,70.92,6992.78,254.19,688.22
129310.0,83.86,20842.05,29566.03,70.95,6995.44,254.29,688.48
129360.0,83.88,20849.96,29577.23,70.98,6998.1,254.38,688.74
129400.0,83.91,20857.86,29588.44,71.0,7000.76,254.48,689.01
129450.0,83.93,20865.77,29599.65,71.03,7003.42,254.58,689.27
129500.0,83.95,20873.68,29610.86,71.06,7006.08,254.67,689.53
129540.0,83.98,20881.59,29622.07,71.08,7008.74,254.77,689.79
129590.0,84.0,20889.5,29633.27,71.11,7011.4,254.87,690.05
129640.0,84.03,20897.4,29644.48,71.14,7014.06,254.96,690.32
129680.0,84.05,20905.31,29655.69,71.16,7016.72,255.06,690.58
129730.0,84.08,20913.22,29666.9,71.19,7019.39,255.16,690.84
129780.0,84.1,20921.13,29678.1,71.22,7022.05,255.25,691.1
129830.0,84.13,20929.04,29689.31,71.24,7024.71,255.35,691.36
129870.0,84.15,20936.94,29700.52,71.27,7027.37,255.45,691.63
129920.0,84.18,20944.85,29711.73,71.3,7030.03,255.54,691.89
129970.0,84.2,20952.76,29722.93,71.32,7032.69,255.64,692.15
130010.0,84.23,20960.67,29734.14,71.35,7035.35,255.74,692.41
130060.0,84.25,20968.58,29745.35,71.38,7038.01,255.84,692.67
130110.0,84.28,20976.49,29756.56,71.4,7040.67,255.93,692.94
130150.0,84.3,20984.39,29767.76,71.43,7043.33,256.03,693.2
130200.0,84.33,20992.3,29778.97,71.46,7045.99,256.13,693.46
130250.0,84.35,21000.21,29790.18,71.48,7048.65,256.22,693.72
130290.0,84.38,21008.12,29801.39,71.51,7051.31,256.32,693.98
130340.0,84.4,21016.03,29812.6,71.54,7053.97,256.42,694.24
130390.0,84.43,21023.93,29823.8,71.56,7056.63,256.51,694.51
130440.0,84.45,21031.84,29835.01,71.59,7059.3,256.61,694.77
130480.0,84.48,21039.75,29846.22,71.62,7061.96,256.71,695.03
130530.0,84.5,21047.66,29857.43,71.64,7064.62,256.8,695.29
130580.0,84.53,21055.57,29868.63,71.67,7067.28,256.9,695.55
130620.0,84.55,21063.47,29879.84,71.7,7069.94,257.0,695.82
130670.0,84.58,21071.38,29891.05,71.72,7072.6,257.09,696.08
130720.0,84.6,21079.29,29902.26,71.75,7075.26,257.19,696.34
130760.0,84.62,21087.2,29913.46,71.78,7077.92,257.29,696.6
130810.0,84.65,21095.11,29924.67,71.8,7080.58,257.38,696.86
130860.0,84.67,21103.01,29935.88,71.83,7083.24,257.48,697.13
130900.0,84.7,21110.92,29947.09,71.86,7085.9,257.58,697.39
130950.0,84.72,21118.83,29958.29,71.88,7088.56,257.67,697.65
131000.0,84.75,21126.74,29969.5,71.91,7091.22,257.77,697.91
131050.0,84.77,21134.65,29980.71,71.94,7093.88,257.87,698.17
131090.0,84.8,21142.55,29991.92,71.96,7096.55,257.96,698.44
131140.0,84.82,21150.46,30003.13,71.99,7099.21,258.06,698.7
131190.0,84.85,21158.37,30014.33,72.02,7101.87,258.16,698.96
131230.0,84.87,21166.28,30025.54,72.04,7104.53,258.25,699.22
131280.0,84.9,21174.19,30036.75,72.07,7107.19,258.35,699.48
131330.0,84.92,21182.09,30047.96,72.1,7109.85,258.45,699.75
131370.0,84.95,21190.0,30059.16,72.12,7112.51,258.54,700.01
131420.0,84.97,21197.91,30070.37,72.15,7115.17,258.64,700.27
131470.0,85.0,21205.82,30081.58,72.18,7117.83,258.74,700.53
131520.0,85.02,21213.73,30092.79,72.2,7120.49,258.83,700.79
131560.0,85.05,21221.64,30103.99,72.23,7123.15,258.93,701.05
131610.0,85.07,21229.54,30115.2,72.26,7125.81,259.03,701.32
131660.0,85.1,21237.45,30126.41,72.28,7128.47,259.12,701.58
131700.0,85.12,21245.36,30137.62,72.31,7131.13,259.22,701.84
131750.0,85.15,21253.27,30148.82,72.34,7133.79,259.32,702.1
131800.0,85.17,21261.18,30160.03,72.36,7136.46,259.42,702.36
131840.0,85.2,21269.08,30171.24,72.39,7139.12,259.51,702.63
131890.0,85.22,21276.99,30182.45,72.42,7141.78,259.61,702.89
131940.0,85.24,21284.9,30193.66,72.44,7144.44,259.71,703.15
131980.0,85.27,21292.81,30204.86,72.47,7147.1,259.8,703.41
132030.0,85.29,21300.72,30216.07,72.5,7149.76,259.9,703.67
132080.0,85.32,21308.62,30227.28,72.52,7152.42,260.0,703.94
132130.0,85.34,21316.53,30238.49,72.55,7155.08,260.09,704.2
132170.0,85.37,21324.44,30249.69,72.58,7157.74,260.19,704.46
132220.0,85.39,21332.35,30260.9,72.6,7160.4,260.29,704.72
132270.0,85.42,21340.26,30272.11,72.63,7163.06,260.38,704.98
132310.0,85.44,21348.16,30283.32,72.66,7165.72,260.48,705.25
132360.0,85.47,21356.07,30294.52,72.68,7168.38,260.58,705.51
132410.0,85.49,21363.98,30305.73,72.71,7171.04,260.67,705.77
132450.0,85.52,21371.89,30316.94,72.74,7173.7,260.77,706.03
132500.0,85.54,21379.8,30328.15,72.76,7176.37,260.87,706.29
132550.0,85.57,21387.7,30339.35,72.79,7179.03,260.96,706.56
132600.0,85.59,21395.61,30350.56,72.82,7181.69,261.06,706.82
132640.0,85.62,21403.52,30361.77,72.84,7184.35,261.16,707.08
132690.0,85.64,21411.43,30372.98,72.87,7187.01,261.25,707.34
132740.0,85.67,21419.34,30384.19,72.9,7189.67,261.35,707.6
132780.0,85.69,21427.24,30395.39,72.92,7192.33,261.45,707.87
132830.0,85.72,21435.15,30406.6,72.95,7194.99,261.54,708.13
132880.0,85.74,21443.06,30417.81,72.98,7197.65,261.64,708.39
132920.0,85.77,21450.97,30429.02,73.0,7200.31,261.74,708.65
132970.0,85.79,21458.88,30440.22,73.03,7202.97,261.83,708.91
133020.0,85.82,21466.79,30451.43,73.06,7205.63,261.93,709.17
133060.0,85.84,21474.69,30462.64,73.08,7208.29,262.03,709.44
133110.0,85.87,21482.6,30473.85,73.11,7210.95,262.12,709.7
133160.0,85.89,21490.51,30485.05,73.14,7213.61,262.22,709.96
133210.0,85.91,21498.42,30496.26,73.16,7216.28,262.32,710.22
133250.0,85.94,21506.33,30507.47,73.19,7218.94,262.41,710.48
133300.0,85.96,21514.23,30518.68,73.22,7221.6,262.51,710.75
133350.0,85.99,21522.14,30529.88,73.24,7224.26,262.61,711.01
133390.0,86.01,21530.05,30541.09,73.27,7226.92,262.7,711.27
133440.0,86.04,21537.96,30552.3,73.3,7229.58,262.8,711.53
133490.0,86.06,21545.87,30563.51,73.32,7232.24,262.9,711.79
133530.0,86.09,21553.77,30574.72,73.35,7234.9,263.0,712.06
133580.0,86.11,21561.68,30585.92,73.38,7237.56,263.09,712.32
133630.0,86.14,21569.59,30597.13,73.4,7240.22,263.19,712.58
133670.0,86.16,21577.5,30608.34,73.43,7242.88,263.29,712.84
133720.0,86.19,21585.41,30619.55,73.46,7245.54,263.38,713.1
133770.0,86.21,21593.31,30630.75,73.48,7248.2,263.48,713.37
133820.0,86.24,21601.22,30641.96,73.51,7250.86,263.58,713.63
133860.0,86.26,21609.13,30653.17,73.54,7253.53,263.67,713.89
133910.0,86.29,21617.04,30664.38,73.56,7256.19,263.77,714.15
133960.0,86.31,21624.95,30675.58,73.59,7258.85,263.87,714.41
134000.0,86.34,21632.85,30686.79,73.62,7261.51,263.96,714.68
134050.0,86.36,21640.76,30698.0,73.64,7264.17,264.06,714.94
134100.0,86.39,21648.67,30709.21,73.67,7266.83,264.16,715.2
134140.0,86.41,21656.58,30720.41,73.7,7269.49,264.25,715.46
134190.0,86.44,21664.49,30731.62,73.72,7272.15,264.35,715.72
134240.0,86.46,21672.39,30742.83,73.75,7274.81,264.45,715.99
134290.0,86.49,21680.3,30754.04,73.78,7277.47,264.54,716.25
134330.0,86.51,21688.21,30765.25,73.8,7280.13,264.64,716.51
134380.0,86.53,21696.12,30776.45,73.83,7282.79,264.74,716.77
134430.0,86.56,21704.03,30787.66,73.86,7285.45,264.83,717.03
134470.0,86.58,21711.94,30798.87,73.88,7288.11,264.93,717.29
134520.0,86.61,21719.84,30810.08,73.91,7290.77,265.03,717.56
134570.0,86.63,21727.75,30821.28,73.94,7293.44,265.12,717.82
134610.0,86.66,21735.66,30832.49,73.96,7296.1,265.22,718.08
134660.0,86.68,21743.57,30843.7,73.99,7298.76,265.32,718.34
134710.0,86.71,21751.48,30854.91,74.02,7301.42,265.41,718.6
134750.0,86.73,21759.38,30866.11,74.04,7304.08,265.51,718.87
134800.0,86.76,21767.29,30877.32,74.07,7306.74,265.61,719.13
134850.0,86.78,21775.2,30888.53,74.1,7309.4,265.7,719.39
134900.0,86.81,21783.11,30899.74,74.12,7312.06,265.8,719.65
134940.0,86.83,21791.02,30910.94,74.15,7314.72,265.9,719.91
134990.0,86.86,21798.92,30922.15,74.18,7317.38,265.99,720.18
135040.0,86.88,21806.83,30933.36,74.2,7320.04,266.09,720.44
135080.0,86.91,21814.74,30944.57,74.23,7322.7,266.19,720.7
135130.0,86.93,21822.65,30955.78,74.26,7325.36,266.28,720.96
135180.0,86.96,21830.56,30966.98,74.28,7328.02,266.38,721.22
135220.0,86.98,21838.46,30978.19,74.31,7330.68,266.48,721.49
135270.0,87.01,21846.37,30989.4,74.34,7333.35,266.58,721.75
135320.0,87.03,21854.28,31000.61,74.36,7336.01,266.67,722.01
135360.0,87.06,21862.19,31011.81,74.39,7338.67,266.77,722.27
135410.0,87.08,21870.1,31023.02,74.42,7341.33,266.87,722.53
135460.0,87.11,21878.0,31034.23,74.44,7343.99,266.96,722.8
135510.0,87.13,21885.91,31045.44,74.47,7346.65,267.06,723.06
135550.0,87.15,21893.82,31056.64,74.5,7349.31,267.16,723.32
135600.0,87.18,21901.73,31067.85,74.52,7351.97,267.25,723.58
135650.0,87.2,21909.64,31079.06,74.55,7354.63,267.35,723.84
135690.0,87.23,21917.54,31090.27,74.58,7357.29,267.45,724.11
135740.0,87.25,21925.45,31101.47,74.6,7359.95,267.54,724.37
135790.0,87.28,21933.36,31112.68,74.63,7362.61,267.64,724.63
135830.0,87.3,21941.27,31123.89,74.66,7365.27,267.74,724.89
135880.0,87.33,21949.18,31135.1,74.68,7367.93,267.83,725.15
135930.0,87.35,21957.09,31146.31,74.71,7370.59,267.93,725.41
135980.0,87.38,21964.99,31157.51,74.74,7373.26,268.03,725.68
136020.0,87.4,21972.9,31168.72,74.76,7375.92,268.12,725.94
136070.0,87.43,21980.81,31179.93,74.79,7378.58,268.22,726.2
136120.0,87.45,21988.72,31191.14,74.82,7381.24,268.32,726.46
136160.0,87.48,21996.63,31202.34,74.84,7383.9,268.41,726.72
136210.0,87.5,22004.53,31213.55,74.87,7386.56,268.51,726.99
136260.0,87.53,22012.44,31224.76,74.9,7389.22,268.61,727.25
136300.0,87.55,22020.35,31235.97,74.92,7391.88,268.7,727.51
136350.0,87.58,22028.26,31247.17,74.95,7394.54,268.8,727.77
136400.0,87.6,22036.17,31258.38,74.98,7397.2,268.9,728.03
136440.0,87.63,22044.07,31269.59,75.0,7399.86,268.99,728.3
136490.0,87.65,22051.98,31280.8,75.03,7402.52,269.09,728.56
136540.0,87.68,22059.89,31292.0,75.06,7405.18,269.19,728.82
136590.0,87.7,22067.8,31303.21,75.08,7407.84,269.28,729.08
136630.0,87.73,22075.71,31314.42,75.11,7410.51,269.38,729.34
136680.0,87.75,22083.61,31325.63,75.14,7413.17,269.48,729.61
136730.0,87.78,22091.52,31336.84,75.16,7415.83,269.57,729.87
136770.0,87.8,22099.43,31348.04,75.19,7418.49,269.67,730.13
136820.0,87.82,22107.34,31359.25,75.22,7421.15,269.77,730.39
136870.0,87.85,22115.25,31370.46,75.24,7423.81,269.86,730.65
136910.0,87.87,22123.15,31381.67,75.27,7426.47,269.96,730.92
136960.0,87.9,22131.06,31392.87,75.3,7429.13,270.06,731.18
137010.0,87.92,22138.97,31404.08,75.32,7431.79,270.16,731.44
137060.0,87.95,22146.88,31415.29,75.35,7434.45,270.25,731.7
137100.0,87.97,22154.79,31426.5,75.38,7437.11,270.35,731.96
137150.0,88.0,22162.69,31437.7,75.4,7439.77,270.45,732.22
137200.0,88.02,22170.6,31448.91,75.43,7442.43,270.54,732.49
137240.0,88.05,22178.51,31460.12,75.46,7445.09,270.64,732.75
137290.0,88.07,22186.42,31471.33,75.48,7447.75,270.74,733.01
137340.0,88.1,22194.33,31482.53,75.51,7450.42,270.83,733.27
137380.0,88.12,22202.24,31493.74,75.54,7453.08,270.93,733.53
137430.0,88.15,22210.14,31504.95,75.56,7455.74,271.03,733.8
137480.0,88.17,22218.05,31516.16,75.59,7458.4,271.12,734.06
137520.0,88.2,22225.96,31527.37,75.62,7461.06,271.22,734.32
137570.0,88.22,22233.87,31538.57,75.64,7463.72,271.32,734.58
137620.0,88.25,22241.78,31549.78,75.67,7466.38,271.41,734.84
137670.0,88.27,22249.68,31560.99,75.7,7469.04,271.51,735.11
137710.0,88.3,22257.59,31572.2,75.72,7471.7,271.61,735.37
137760.0,88.32,22265.5,31583.4,75.75,7474.36,271.7,735.63
137810.0,88.35,22273.41,31594.61,75.78,7477.02,271.8,735.89
137850.0,88.37,22281.32,31605.82,75.8,7479.68,271.9,736.15
137900.0,88.4,22289.22,31617.03,75.83,7482.34,271.99,736.42
137950.0,88.42,22297.13,31628.23,75.86,7485.0,272.09,736.68
137990.0,88.44,22305.04,31639.44,75.88,7487.66,272.19,736.94
138040.0,88.47,22312.95,31650.65,75.91,7490.33,272.28,737.2
138090.0,88.49,22320.86,31661.86,75.94,7492.99,272.38,737.46
138130.0,88.52,22328.76,31673.06,75.96,7495.65,272.48,737.73
138180.0,88.54,22336.67,31684.27,75.99,7498.31,272.57,737.99
138230.0,88.57,22344.58,31695.48,76.02,7500.97,272.67,738.25
138280.0,88.59,22352.49,31706.69,76.04,7503.63,272.77,738.51
138320.0,88.62,22360.4,31717.9,76.07,7506.29,272.86,738.77
138370.0,88.64,22368.3,31729.1,76.1,7508.95,272.96,739.04
138420.0,88.67,22376.21,31740.31,76.12,7511.61,273.06,739.3
138460.0,88.69,22384.12,31751.52,76.15,7514.27,273.15,739.56
138510.0,88.72,22392.03,31762.73,76.18,7516.93,273.25,739.82
138560.0,88.74,22399.94,31773.93,76.2,7519.59,273.35,740.08
138600.0,88.77,22407.84,31785.14,76.23,7522.25,273.44,740.34
138650.0,88.79,22415.75,31796.35,76.26,7524.91,273.54,740.61
138700.0,88.82,22423.66,31807.56,76.28,7527.57,273.64,740.87
138750.0,88.84,22431.57,31818.76,76.31,7530.24,273.74,741.13
138790.0,88.87,22439.48,31829.97,76.34,7532.9,273.83,741.39
138840.0,88.89,22447.38,31841.18,76.36,7535.56,273.93,741.65
138890.0,88.92,22455.29,31852.39,76.39,7538.22,274.03,741.92
138930.0,88.94,22463.2,31863.59,76.42,7540.88,274.12,742.18
138980.0,88.97,22471.11,31874.8,76.44,7543.54,274.22,742.44
139030.0,88.99,22479.02,31886.01,76.47,7546.2,274.32,742.7
139070.0,89.02,22486.93,31897.22,76.5,7548.86,274.41,742.96
139120.0,89.04,22494.83,31908.43,76.52,7551.52,274.51,743.23
139170.0,89.07,22502.74,31919.63,76.55,7554.18,274.61,743.49
139210.0,89.09,22510.65,31930.84,76.58,7556.84,274.7,743.75
139260.0,89.11,22518.56,31942.05,76.6,7559.5,274.8,744.01
139310.0,89.14,22526.47,31953.26,76.63,7562.16,274.9,744.27
139360.0,89.16,22534.37,31964.46,76.66,7564.82,274.99,744.54
139400.0,89.19,22542.28,31975.67,76.68,7567.49,275.09,744.8
139450.0,89.21,22550.19,31986.88,76.71,7570.15,275.19,745.06
139500.0,89.24,22558.1,31998.09,76.74,7572.81,275.28,745.32
139540.0,89.26,22566.01,32009.29,76.76,7575.47,275.38,745.58
139590.0,89.29,22573.91,32020.5,76.79,7578.13,275.48,745.85
139640.0,89.31,22581.82,32031.71,76.82,7580.79,275.57,746.11
139680.0,89.34,22589.73,32042.92,76.84,7583.45,275.67,746.37
139730.0,89.36,22597.64,32054.12,76.87,7586.11,275.77,746.63
139780.0,89.39,22605.55,32065.33,76.9,7588.77,275.86,746.89
139830.0,89.41,22613.45,32076.54,76.92,7591.43,275.96,747.16
139870.0,89.44,22621.36,32087.75,76.95,7594.09,276.06,747.42
139920.0,89.46,22629.27,32098.96,76.98,7596.75,276.15,747.68
139970.0,89.49,22637.18,32110.16,77.0,7599.41,276.25,747.94
140010.0,89.51,22645.09,32121.37,77.03,7602.07,276.35,748.2
140060.0,89.54,22652.99,32132.58,77.06,7604.73,276.44,748.46
140110.0,89.56,22660.9,32143.79,77.08,7607.4,276.54,748.73
140150.0,89.59,22668.81,32154.99,77.11,7610.06,276.64,748.99
140200.0,89.61,22676.72,32166.2,77.14,7612.72,276.73,749.25
140250.0,89.64,22684.63,32177.41,77.16,7615.38,276.83,749.51
140290.0,89.66,22692.53,32188.62,77.19,7618.04,276.93,749.77
140340.0,89.69,22700.44,32199.82,77.22,7620.7,277.02,750.04
140390.0,89.71,22708.35,32211.03,77.24,7623.36,277.12,750.3
140440.0,89.73,22716.26,32222.24,77.27,7626.02,277.22,750.56
140480.0,89.76,22724.17,32233.45,77.3,7628.68,277.32,750.82
140530.0,89.78,22732.08,32244.65,77.32,7631.34,277.41,751.08
140580.0,89.81,22739.98,32255.86,77.35,7634.0,277.51,751.35
